rfid,Temperature,Humidity,Speed,Treatment code,transition
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.446
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.415
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.432
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.422
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.433
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.425
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.467
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.421
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.443
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.431
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.433
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.441
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.42
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,0.421
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,140.328
FD A5 92 05 08 00 12 E0,67.3,75,3.8,1,4.096
FD A5 92 05 08 00 12 E0,68,99,1.6,1,84264.1
FD A5 92 05 08 00 12 E0,68,99,1.6,1,0.403
FD A5 92 05 08 00 12 E0,68,99,1.6,1,0.425
FD A5 92 05 08 00 12 E0,68,99,1.6,1,0.468
FD A5 92 05 08 00 12 E0,68,99,1.6,1,15.708
FD A5 92 05 08 00 12 E0,68,99,0.7,1,2488.99
FD A5 92 05 08 00 12 E0,68,99,0.7,1,4.118
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.478
FD A5 92 05 08 00 12 E0,68,99,0.7,1,42.508
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.428
FD A5 92 05 08 00 12 E0,68,99,0.7,1,12.986
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.476
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.431
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.443
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.433
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.431
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.441
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.434
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.447
FD A5 92 05 08 00 12 E0,68,99,0.7,1,0.431
FD A5 92 05 08 00 12 E0,65.1,99,0,1,81913.8
FD A5 92 05 08 00 12 E0,65.1,99,0,1,0.433
FD A5 92 05 08 00 12 E0,65.1,99,0,1,15.006
FD A5 92 05 08 00 12 E0,65.1,99,0,1,0.426
FD A5 92 05 08 00 12 E0,65.1,99,0,1,0.425
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.449
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,11.317
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.434
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.422
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.442
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.426
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.428
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,11.686
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.427
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,2141.06
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.432
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.432
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,255.903
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,0.473
2A A6 92 05 08 00 12 E0,83.7,53,3.8,0,5.915
24 B2 92 05 08 00 12 E0,83.7,53,3.8,0,0
24 B2 92 05 08 00 12 E0,83.7,53,3.8,0,116.763
24 B2 92 05 08 00 12 E0,83.7,53,3.8,0,0.427
24 B2 92 05 08 00 12 E0,83.7,53,3.8,0,0.431
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,3.97
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,276.847
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.444
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,50.143
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.421
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,3.964
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,1260.67
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,38.281
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.426
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,18.809
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.404
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,3627.76
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,7.12
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.421
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.869
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,2209.97
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.422
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,5.345
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.412
24 B2 92 05 08 00 12 E0,68.9,73,3.8,0,0.42
24 B2 92 05 08 00 12 E0,68.2,73,3.8,0,78664.5
24 B2 92 05 08 00 12 E0,68.2,73,3.8,0,23.663
24 B2 92 05 08 00 12 E0,68.2,73,3.8,0,0.432
24 B2 92 05 08 00 12 E0,68.2,73,3.8,0,0.427
24 B2 92 05 08 00 12 E0,68.2,73,3.8,0,0.425
24 B2 92 05 08 00 12 E0,68.2,72,5.4,0,1728.45
24 B2 92 05 08 00 12 E0,68.2,72,5.4,0,22.883
24 B2 92 05 08 00 12 E0,67.3,74,2.2,0,2053.79
24 B2 92 05 08 00 12 E0,67.3,74,2.2,0,19.225
24 B2 92 05 08 00 12 E0,67.3,74,2.2,0,0.432
24 B2 92 05 08 00 12 E0,67.3,74,2.2,0,0.425
24 B2 92 05 08 00 12 E0,67.3,75,5.4,0,294.281
24 B2 92 05 08 00 12 E0,67.3,75,5.4,0,0.428
24 B2 92 05 08 00 12 E0,67.3,75,5.4,0,0.419
24 B2 92 05 08 00 12 E0,67.3,75,5.4,0,4.861
24 B2 92 05 08 00 12 E0,67.3,75,6,0,1584.06
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,6.347
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,270.26
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.881
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.431
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.431
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.428
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.419
24 B2 92 05 08 00 12 E0,67.5,75,3.8,0,0.442
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,1383.96
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,1.342
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.419
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.446
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.423
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.873
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,19.778
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.421
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.42
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.422
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.84
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.399
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.409
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.391
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.434
24 B2 92 05 08 00 12 E0,67.3,75,6.9,0,0.432
24 B2 92 05 08 00 12 E0,67.1,75,4.5,0,134.437
24 B2 92 05 08 00 12 E0,67.1,75,4.5,0,0.431
24 B2 92 05 08 00 12 E0,67.1,75,4.5,0,6.661
24 B2 92 05 08 00 12 E0,67.1,75,4.5,0,0.42
24 B2 92 05 08 00 12 E0,67.1,75,4.5,0,0.449
24 B2 92 05 08 00 12 E0,79,47,3.1,0,0
24 B2 92 05 08 00 12 E0,79,47,3.1,0,8.201
24 B2 92 05 08 00 12 E0,79,47,3.1,0,0.433
24 B2 92 05 08 00 12 E0,79,47,3.1,0,0.473
24 B2 92 05 08 00 12 E0,79,47,3.1,0,646.808
24 B2 92 05 08 00 12 E0,79,47,3.1,0,0.432
24 B2 92 05 08 00 12 E0,79,47,3.1,0,2.635
24 B2 92 05 08 00 12 E0,79,47,3.1,0,0.45
24 B2 92 05 08 00 12 E0,54.7,95,0,0,88768.4
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.438
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.86
24 B2 92 05 08 00 12 E0,54.7,95,0,0,8.955
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.463
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.431
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.433
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.437
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.426
24 B2 92 05 08 00 12 E0,54.7,95,0,0,0.433
24 B2 92 05 08 00 12 E0,62.4,72,3.8,0,0
24 B2 92 05 08 00 12 E0,62.4,72,3.8,0,0.435
24 B2 92 05 08 00 12 E0,62.4,72,3.8,0,16.23
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,930.709
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,20.942
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.408
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.408
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,3.61
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.437
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.434
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.425
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,8.981
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.42
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.431
24 B2 92 05 08 00 12 E0,62.4,73,3.1,0,0.427
24 B2 92 05 08 00 12 E0,62.2,74,0.7,0,583.687
24 B2 92 05 08 00 12 E0,62.2,74,0.7,0,12.965
24 B2 92 05 08 00 12 E0,62.2,74,0.7,0,0.426
24 B2 92 05 08 00 12 E0,62.2,74,0.7,0,0.427
24 B2 92 05 08 00 12 E0,62.2,74,0.7,0,0.433
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.889
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.431
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.479
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.431
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.419
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.392
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,1.328
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.432
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.431
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.427
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,12.686
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.425
F3 A5 92 05 08 00 12 E0,83.7,53,3.8,0,0.427
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.404
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,465.3
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.426
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.915
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,22.526
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.453
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,23.908
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,2393.91
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.427
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,24.252
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.425
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.454
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.421
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.866
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.421
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,660.864
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,1.307
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.409
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.405
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.449
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.42
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.419
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.435
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.425
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.42
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.433
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.426
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.882
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,2457.69
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.439
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,791.54
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,5.274
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.422
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.42
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,970.449
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.459
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.437
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,8.025
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.431
BF AB 92 05 08 00 12 E0,83.7,53,3.8,1,0.433
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.427
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,10.119
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.88
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,1273.16
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,18.881
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.451
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,130.635
BF AB 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,78336.2
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.42
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.416
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.425
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.432
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.471
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.442
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.442
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,364.282
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.433
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.439
BF AB 92 05 08 00 12 E0,68.9,73,3.8,1,0.432
BF AB 92 05 08 00 12 E0,68,72,2.2,1,85033.4
BF AB 92 05 08 00 12 E0,68,72,2.2,1,14.009
BF AB 92 05 08 00 12 E0,68,72,2.2,1,0.451
BF AB 92 05 08 00 12 E0,68,72,2.2,1,0.426
BF AB 92 05 08 00 12 E0,68,72,2.2,1,0.431
BF AB 92 05 08 00 12 E0,68,72,2.2,1,4.492
BF AB 92 05 08 00 12 E0,68,72,2.2,1,0.425
BF AB 92 05 08 00 12 E0,67.3,75,5.4,1,2709.85
BF AB 92 05 08 00 12 E0,67.3,75,5.4,1,0.433
BF AB 92 05 08 00 12 E0,67.3,75,5.4,1,8.414
BF AB 92 05 08 00 12 E0,67.3,75,5.4,1,0.426
DE A5 92 05 08 00 12 E0,83.7,53,3.8,1,0
DE A5 92 05 08 00 12 E0,83.7,53,3.8,1,0.432
DE A5 92 05 08 00 12 E0,83.7,53,3.8,1,15.428
DE A5 92 05 08 00 12 E0,83.7,53,3.8,1,0.427
69 AA 92 05 08 00 12 E0,83.7,53,3.8,1,0
69 AA 92 05 08 00 12 E0,83.7,53,3.8,1,0.433
69 AA 92 05 08 00 12 E0,83.7,53,3.8,1,0.434
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.421
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.431
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.446
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,887.881
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,12.66
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.426
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.455
0F A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.427
7C A8 92 05 08 00 12 E0,83.7,53,3.8,1,0
7C A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.474
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,202.246
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,5947.27
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.435
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.477
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.404
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,6.004
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.434
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,33.539
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.437
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.427
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,3575.53
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.447
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.431
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.474
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,14.412
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.432
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.433
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,21.397
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.434
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.885
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,0.444
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,36.677
7C A8 92 05 08 00 12 E0,78.4,57,1.6,1,5.73
F9 A7 92 05 08 00 12 E0,83.7,53,3.8,0,0
F9 A7 92 05 08 00 12 E0,83.7,53,3.8,0,0.464
F9 A7 92 05 08 00 12 E0,83.7,53,3.8,0,6.337
F9 A7 92 05 08 00 12 E0,83.7,53,3.8,0,0.425
F9 A7 92 05 08 00 12 E0,83.7,53,3.8,0,0.462
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,0
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.428
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.425
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.431
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,150.662
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,0.449
53 A8 92 05 08 00 12 E0,83.7,53,3.8,1,1116.76
53 A8 92 05 08 00 12 E0,68.9,73,3.8,1,0
53 A8 92 05 08 00 12 E0,68.2,73,3.1,1,79958.3
53 A8 92 05 08 00 12 E0,68,72,2.2,1,2220.98
53 A8 92 05 08 00 12 E0,67.8,74,7.6,1,312.026
53 A8 92 05 08 00 12 E0,67.8,74,7.6,1,0.431
53 A8 92 05 08 00 12 E0,67.8,74,7.6,1,0.431
53 A8 92 05 08 00 12 E0,67.3,75,5.4,1,2376.05
53 A8 92 05 08 00 12 E0,67.3,75,5.4,1,0.474
53 A8 92 05 08 00 12 E0,67.3,75,5.4,1,0.885
53 A8 92 05 08 00 12 E0,68.2,99,1.6,1,84349.7
53 A8 92 05 08 00 12 E0,65.1,99,0,1,87126.7
53 A8 92 05 08 00 12 E0,60.6,96,0,1,84166.9
53 A8 92 05 08 00 12 E0,60.6,96,0,1,1509.06
53 A8 92 05 08 00 12 E0,60.6,96,0,1,0.433
53 A8 92 05 08 00 12 E0,60.6,96,0,1,280.947
53 A8 92 05 08 00 12 E0,79,47,3.1,1,0
53 A8 92 05 08 00 12 E0,79,47,3.1,1,0.434
53 A8 92 05 08 00 12 E0,79,47,3.1,1,3058.93
53 A8 92 05 08 00 12 E0,57.6,86,0,1,81636.5
53 A8 92 05 08 00 12 E0,57.6,86,0,1,0.888
53 A8 92 05 08 00 12 E0,57.6,86,0,1,0.431
53 A8 92 05 08 00 12 E0,57.6,86,0,1,4.999
53 A8 92 05 08 00 12 E0,57,89,0,1,3221.63
53 A8 92 05 08 00 12 E0,56.5,93,0,1,2822.29
53 A8 92 05 08 00 12 E0,56.5,93,0,1,0.435
53 A8 92 05 08 00 12 E0,56.5,93,0,1,0.431
53 A8 92 05 08 00 12 E0,56.5,93,0,1,4.045
53 A8 92 05 08 00 12 E0,56.5,93,0,1,0.472
53 A8 92 05 08 00 12 E0,56.5,93,0,1,0.439
53 A8 92 05 08 00 12 E0,56.5,93,0,1,0.402
53 A8 92 05 08 00 12 E0,55,94,0,1,1874.54
53 A8 92 05 08 00 12 E0,55,94,0,1,0.432
53 A8 92 05 08 00 12 E0,54.7,96,0.7,1,1720.28
53 A8 92 05 08 00 12 E0,62.2,72,2.2,1,0
53 A8 92 05 08 00 12 E0,62.2,72,2.2,1,0.438
53 A8 92 05 08 00 12 E0,62.2,72,2.2,1,0.473
53 A8 92 05 08 00 12 E0,61.7,73,3.1,1,1560.04
53 A8 92 05 08 00 12 E0,64,63,3.8,1,84294.1
53 A8 92 05 08 00 12 E0,65.1,62,2.2,1,2351.67
53 A8 92 05 08 00 12 E0,65.1,62,2.2,1,0.435
53 A8 92 05 08 00 12 E0,64.2,61,3.1,1,2778.71
53 A8 92 05 08 00 12 E0,64.2,61,3.1,1,0.443
53 A8 92 05 08 00 12 E0,64.2,61,3.8,1,386.595
53 A8 92 05 08 00 12 E0,70,98,0,1,81552.2
53 A8 92 05 08 00 12 E0,70,98,0,1,1846.7
53 A8 92 05 08 00 12 E0,70,98,0,1,0.426
69 B4 92 05 08 00 12 E0,83.7,53,3.8,0,0
69 B4 92 05 08 00 12 E0,83.7,53,3.8,0,0.422
69 B4 92 05 08 00 12 E0,83.7,53,3.8,0,0.431
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0.42
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0.432
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0.433
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0.431
69 B4 92 05 08 00 12 E0,68.9,73,3.8,0,0.419
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,93004.9
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.432
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.434
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.426
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.442
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.433
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.419
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.431
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.427
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.425
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,9.365
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.421
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.464
69 B4 92 05 08 00 12 E0,67.1,76,3.8,0,0.425
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,316.523
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,26.598
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,0.428
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,0.431
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,0.436
69 B4 92 05 08 00 12 E0,67.3,75,7.6,0,0.427
69 B4 92 05 08 00 12 E0,68.2,73,7.6,0,1947.7
69 B4 92 05 08 00 12 E0,68.2,73,7.6,0,15.445
69 B4 92 05 08 00 12 E0,68.2,73,7.6,0,0.433
69 B4 92 05 08 00 12 E0,68.2,73,7.6,0,0.464
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,551.209
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.474
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,7.577
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.42
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.433
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.425
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.431
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.44
69 B4 92 05 08 00 12 E0,68.5,73,5.4,0,0.413
69 B4 92 05 08 00 12 E0,70,69,5.4,0,1515.66
69 B4 92 05 08 00 12 E0,70,69,5.4,0,32.514
69 B4 92 05 08 00 12 E0,70,69,5.4,0,0.434
